#;Foldername;Flight Field ID;Project;Route type (MS, 3D, Thermal, RGB);Drone Model;Drone Pilot;Reflectance Panel (New/Old);Flight Date;Flight Start;Flight End;Wind Speed;Flight Comments;Step 1 P4D Proj.;Done by;Workable Data;P4D Processing;Done by;PC Used;Processing Comments;Flight Height;Side Overlap;Front Overlap;Wind (m/s);Drone type;New folder name;Root Folder;Flight path;Pix4D path
474;DJI_202508061237_008_25-Soldeling-Thermal-30m-80-85;Soldeling;Soldeling i Landbruk;Thermal;M4T;Christopher;FLIR;6-Aug-2025;12:41;12:47;;;;;;;;;;30m;80;85;5,8;M4T;20250806 Soldeling M4T 30m Thermal 80 85;P:\PheNo\Soldeling\1_flights\Soldeling\Thermal\;P:\PheNo\Soldeling\1_flights\Soldeling\Thermal\20250806 Soldeling M4T 30m Thermal 80 85;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\Thermal\20250806 Soldeling M4T 30m Thermal 80 85
475;DJI_202508061310_010_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Christopher;;6-Aug-2025;13:11;13:19;;;;;;Yes ;Kristoffer;Thinkstation P8;;20m;80;85;3,6;M4T;20250806 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250806 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250806 RobOat M4T 20m 3D 80 85
476;DJI_202508061310_011_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Christopher;FLIR;6-Aug-2025;13:20;13:23;;;;;;;;;;30m;80;85;5,5;M4T;20250806 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250806 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250806 RobOat M4T 30m Thermal 80 85
477;DJI_202508061310_013_25-SmartWheatGram-Thermal-20m-75-70;SmartWheatGram;SmartWheat - Graminor;Thermal;M4T;Christopher;FLIR;6-Aug-2025;13:25;13:30;;;;;;;;;;50m;75;70;5,73;M4T;20250806 SmartWheatGram M4T 50m Thermal 75 70;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\Thermal\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\Thermal\20250806 SmartWheatGram M4T 50m Thermal 75 70;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\Thermal\20250806 SmartWheatGram M4T 50m Thermal 75 70
478;DJI_202508061310_014_25-SmartWheatBox-Thermal-20m-80-85;SmartWheatBox;SmartWheat - DroughtBOX;Thermal;M4T;Christopher;FLIR;6-Aug-2025;13:30;13:33;;;;;;;;;;20m;85;80;5,33;M4T;20250806 SmartWheatBox M4T 20m Thermal 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\Thermal\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\Thermal\20250806 SmartWheatBox M4T 20m Thermal 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\Thermal\20250806 SmartWheatBox M4T 20m Thermal 85 80
479;DJI_202508061350_016_25-Vollebekk-Ortho-120m-85-80;Vollebekk;Vollebekk;RGB;M4T;Christopher;;6-Aug-2025;13:52;14:00;;;;;;;;;;120m;75;70;;M4T;20250806 Vollebekk M4T 120m RGB 75 70;P:\PheNo\Vollebekk\1_flights\Vollebekk\RGB\;P:\PheNo\Vollebekk\1_flights\Vollebekk\RGB\20250806 Vollebekk M4T 120m RGB 75 70;P:\PheNo\Vollebekk\2_1_pix4d\Vollebekk\RGB\20250806 Vollebekk M4T 120m RGB 75 70
480;DJI_202508081142_002_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-1;Christopher;;8-Aug-2025;11:44;11:54;;;;;;;;;;12m;85;80;5,33;M3M-1;20250808 RobOat M3M-1 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250808 RobOat M3M-1 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250808 RobOat M3M-1 12m MS 85 80
481;DJI_202508081142_006_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Christopher;;8-Aug-2025;11:54;12:02;;;;;;;;;;20m;80;85;5,16;M4T;20250808 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250808 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250808 RobOat M4T 20m 3D 80 85
482;DJI_202508081247_002_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Mia;FLIR;8-Aug-2025;12:50;12:53;;;;;;;;;;30m;80;85;8,27;M4T;20250808 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250808 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250808 RobOat M4T 30m Thermal 80 85
483;DJI_202508101408_001_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Frederic;;10-Aug-2025;14:10;14:20;;;;;;;;;;20m;80;85;;M4T;20250810 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250810 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250810 RobOat M4T 20m 3D 80 85
484;DJI_202508101408_002_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Frederic;new+carpet;10-Aug-2025;14:19;14:22;;;;;;;;;;30m;80;85;;M4T;20250810 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250810 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250810 RobOat M4T 30m Thermal 80 85
485;DJI_202508101419_004_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M4T;Frederic;new+carpet;10-Aug-2025;14:21;14:33;;;;;;;;;;12m;85;80;;M4T;20250810 RobOat M4T 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250810 RobOat M4T 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250810 RobOat M4T 12m MS 85 80
486;DJI_202508111029_001_25-SmartWheatGram-Oblique-20m-75-70;SmartWheatGram;SmartWheat - Graminor;3D;M4T;Mia;;11-Aug-2025;10:32;10:45;;;;;;;;;;22m;75;70;1,3;M4T;20250811 SmartWheatGram M4T 22m 3D 75 70;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\3D\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\3D\20250811 SmartWheatGram M4T 22m 3D 75 70;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\3D\20250811 SmartWheatGram M4T 22m 3D 75 70
487;DJI_202508111029_002_25-ProBarVoll-Oblique-20m-75-70;ProBarVoll;ProteinBar - Vollebekk;3D;M4T;Mia;;11-Aug-2025;10:47;10:53;;;;;;;;;;20m;75;70;2,37;M4T;20250811 ProBarVoll M4T 20m 3D 75 70;P:\PheNo\ProteinBar\1_flights\ProBarVoll\3D\;P:\PheNo\ProteinBar\1_flights\ProBarVoll\3D\20250811 ProBarVoll M4T 20m 3D 75 70;P:\PheNo\ProteinBar\2_1_pix4d\ProBarVoll\3D\20250811 ProBarVoll M4T 20m 3D 75 70
488;DJI_202508111029_003_25-SmartWheatBox-RGB-12m-80-85;SmartWheatBox;SmartWheat - DroughtBOX;RGB;M4T;Mia;;11-Aug-2025;10:55;10:57;;;;;;;;;;12m;85;80;3;M4T;20250811 SmartWheatBox M4T 12m RGB 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\RGB\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\RGB\20250811 SmartWheatBox M4T 12m RGB 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\RGB\20250811 SmartWheatBox M4T 12m RGB 85 80
489;DJI_202508111059_004_25-SmartWheatBox-Oblique-20m-75-70;SmartWheatBox;SmartWheat - DroughtBOX;3D;M4T;Mia;;11-Aug-2025;11:01;11:12;;;;;;;;;;20m;70;75;5;M4T;20250811 SmartWheatBox M4T 20m 3D 70 75;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\3D\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\3D\20250811 SmartWheatBox M4T 20m 3D 70 75;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\3D\20250811 SmartWheatBox M4T 20m 3D 70 75
490;DJI_202508111059_005_25-DLTFarming-Oblique-20m-75-70;RyeGrass;DLT-Farming;3D;M4T;Mia;;11-Aug-2025;11:13;11:19;;;;;;;;;;20m;75;70;3,93;M4T;20250811 RyeGrass M4T 20m 3D 75 70;P:\PheNo\DLT-Farming\1_flights\RyeGrass\3D\;P:\PheNo\DLT-Farming\1_flights\RyeGrass\3D\20250811 RyeGrass M4T 20m 3D 75 70;P:\PheNo\DLT-Farming\2_1_pix4d\RyeGrass\3D\20250811 RyeGrass M4T 20m 3D 75 70
491;DJI_202508111128_006_25-G2BOatFrontiers-Oblique-20m-75-70;G2BOatFrontiers;Gene2Bread;3D;M4T;Mia;;11-Aug-2025;11:31;11:36;;;;;;;;;;20m;75;70;2,93;M4T;20250811 G2BOatFrontiers M4T 20m 3D 75 70;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\3D\;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\3D\20250811 G2BOatFrontiers M4T 20m 3D 75 70;P:\PheNo\Gene2Bread\2_1_pix4d\G2BOatFrontiers\3D\20250811 G2BOatFrontiers M4T 20m 3D 75 70
492;DJI_202508111128_007_25-DiversityOats-Oblique-20m-75-70;DiversityOats;DiversityOats;3D;M4T;Mia;;11-Aug-2025;11:38;11:49;;;;;;;;;;20m;75;70;2,23;M4T;20250811 DiversityOats M4T 20m 3D 75 70;P:\PheNo\DiversityOats\1_flights\DiversityOats\3D\;P:\PheNo\DiversityOats\1_flights\DiversityOats\3D\20250811 DiversityOats M4T 20m 3D 75 70;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\3D\20250811 DiversityOats M4T 20m 3D 75 70
493;DJI_202508111123_005_25-SmartWheatBox-MS-20m-85-80;SmartWheatBox;SmartWheat - DroughtBOX;MS;M3M-1;Kristoffer;new+carpet;11-Aug-2025;11:26;11:29;;;;;;;;;;20m;85;80;4,87;M3M-1;20250811 SmartWheatBox M3M-1 20m MS 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\MS\20250811 SmartWheatBox M3M-1 20m MS 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\MS\20250811 SmartWheatBox M3M-1 20m MS 85 80
494;DJI_202508111123_007_25-ProBarVoll-MS-20m-80-80;ProBarVoll;ProteinBar - Vollebekk;MS;M3M-1;Kristoffer;new+carpet;11-Aug-2025;11:30;11:40;;;;;;;;;;20m;80;80;3,65;M3M-1;20250811 ProBarVoll M3M-1 20m MS 80 80;P:\PheNo\ProteinBar\1_flights\ProBarVoll\MS\;P:\PheNo\ProteinBar\1_flights\ProBarVoll\MS\20250811 ProBarVoll M3M-1 20m MS 80 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarVoll\MS\20250811 ProBarVoll M3M-1 20m MS 80 80
495;DJI_202508111123_008_25-DLTFarming-MS-20m-85-80;RyeGrass;DLT-Farming;MS;M3M-1;Kristoffer;new+carpet;11-Aug-2025;11:41;11:52;;;;;;;;;;20m;85;80;4,58;M3M-1;20250811 RyeGrass M3M-1 20m MS 85 80;P:\PheNo\DLT-Farming\1_flights\RyeGrass\MS\;P:\PheNo\DLT-Farming\1_flights\RyeGrass\MS\20250811 RyeGrass M3M-1 20m MS 85 80;P:\PheNo\DLT-Farming\2_1_pix4d\RyeGrass\MS\20250811 RyeGrass M3M-1 20m MS 85 80
496;DJI_202508111154_010_25-SmartWheatGram-MS-30m-80-80;SmartWheatGram;SmartWheat - Graminor;MS;M3M-1;Kristoffer;new+carpet;11-Aug-2025;11:55;12:07;;;;;;;;;;30m;80;80;5,55;M3M-1;20250811 SmartWheatGram M3M-1 30m MS 80 80;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\20250811 SmartWheatGram M3M-1 30m MS 80 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\MS\20250811 SmartWheatGram M3M-1 30m MS 80 80
497;DJI_202508111219_013_25-G2BOatFrontiers-MS-20m-85-80;G2BOatFrontiers;Gene2Bread;MS;M3M-1;Kristoffer;new+carpet;11-Aug-2025;12:23;12:35;;;;;;;;;;20m;85;80;2,65;M3M-1;20250811 G2BOatFrontiers M3M-1 20m MS 85 80;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\MS\;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\MS\20250811 G2BOatFrontiers M3M-1 20m MS 85 80;P:\PheNo\Gene2Bread\2_1_pix4d\G2BOatFrontiers\MS\20250811 G2BOatFrontiers M3M-1 20m MS 85 80
498;DJI_202508111237_015_25-DiversityOats-MS-30m-85-80;DiversityOats;DiversityOats;MS;M3M-1;Kristoffer;new+carpet;11-Aug-2025;12:42;13:04;;patchy;;;;;;;;30m;85;80;3,6;M3M-1;20250811 DiversityOats M3M-1 30m MS 85 80;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\20250811 DiversityOats M3M-1 30m MS 85 80;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\MS\20250811 DiversityOats M3M-1 30m MS 85 80
499;DJI_202508041137_002_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-1;Ludvik;new+carpet;4-Aug-2025;11:39;11:44;;;;;;;;;;12m;85;80;;M3M-1;20250804 RobOat M3M-1 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250804 RobOat M3M-1 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250804 RobOat M3M-1 12m MS 85 80
500;DJI_202508121130_005_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-1;Frederic;new+carpet;12-Aug-2025;;;;;;;;;;;;12m;85;80;1,8;M3M-1;20250812 RobOat M3M-1 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250812 RobOat M3M-1 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250812 RobOat M3M-1 12m MS 85 80
501;DJI_202508121122_001_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Frederic;;12-Aug-2025;11:24;11:32;;;;;;;;;;20m;80;85;1,33;M4T;20250812 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250812 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250812 RobOat M4T 20m 3D 80 85
502;DJI_202508121420_007_Fasarium;Fusarium;Fusarium;3D;M4T;Kristoffer;;12-Aug-2025;;;;Not complete;;;;;;;;;;;;M4T;20250812 Fusarium M4T  3D  ;#I/T;#I/T;#I/T
503;DJI_202508121122_002_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Frederic;FLIR;12-Aug-2025;11:33;11:35;;;;;;;;;;30m;80;85;3,05;M4T;20250812 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250812 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250812 RobOat M4T 30m Thermal 80 85
504;DJI_202508121429_009_Fasarium;Fusarium;Fusarium;3D;M4T;Kristoffer;;12-Aug-2025;14:31;14:42;;;;;;;;;;12m;;;3,53;M4T;yyyy0812 Fusarium M4T 12m 3D  ;#I/T;#I/T;#I/T
505;DJI_202508131250_005_25-Søråsjordet-MS-30m-80-80;ProBarSørås;ProteinBar - Søråsjordet;MS;M3M-1;Kristoffer;new+carpet;13-Aug-2025;12:53;13:07;;;;;;;;;;30m;80;80;4,75;M3M-1;20250813 ProBarSørås M3M-1 30m MS 80 80;P:\PheNo\ProteinBar\1_flights\ProBarSørås\MS\;P:\PheNo\ProteinBar\1_flights\ProBarSørås\MS\20250813 ProBarSørås M3M-1 30m MS 80 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarSørås\MS\20250813 ProBarSørås M3M-1 30m MS 80 80
506;DJI_202508131330_008_25-Pilot-30m-MS-70-75;ProBarPilot;Proteinbar - Pilot;MS;M3M-1;Kristoffer;new+carpet;13-Aug-2025;13:35;13:50;;;;;;;;;;30m;70;75;3,53;M3M-1;20250813 ProBarPilot M3M-1 30m MS 70 75;P:\PheNo\ProteinBar\1_flights\ProBarPilot\MS\;P:\PheNo\ProteinBar\1_flights\ProBarPilot\MS\20250813 ProBarPilot M3M-1 30m MS 70 75;P:\PheNo\ProteinBar\2_1_pix4d\ProBarPilot\MS\20250813 ProBarPilot M3M-1 30m MS 70 75
507;DJI_202508131353_011_25-Soldeling-MS-30m-80-85;Soldeling;Soldeling i Landbruk;MS;M3M-1;Kristoffer;new+carpet;13-Aug-2025;13:55;14:01;;;;;;;;;;30m;80;85;4,05;M3M-1;20250813 Soldeling M3M-1 30m MS 80 85;P:\PheNo\Soldeling\1_flights\Soldeling\MS\;P:\PheNo\Soldeling\1_flights\Soldeling\MS\20250813 Soldeling M3M-1 30m MS 80 85;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\MS\20250813 Soldeling M3M-1 30m MS 80 85
508;DJI_202508131353_013_25-E166-Oblique-20m-85-80;ProBarE166;Proteinbar - E166;3D;M3M-1;Kristoffer;new+carpet;13-Aug-2025;14:06;14:19;;;;;;;;;;20m;85;80;5,73;M3M-1;20250813 ProBarE166 M3M-1 20m 3D 85 80;P:\PheNo\ProteinBar\1_flights\ProBarE166\3D\;P:\PheNo\ProteinBar\1_flights\ProBarE166\3D\20250813 ProBarE166 M3M-1 20m 3D 85 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarE166\3D\20250813 ProBarE166 M3M-1 20m 3D 85 80
509;DJI_202508131353_012_25-E166-MS-30m-85-80;ProBarE166;Proteinbar - E166;MS;M3M-1;Kristoffer;new+carpet;13-Aug-2025;14:02;14:05;;;;;;;;;;30m;85;80;4,7;M3M-1;20250813 ProBarE166 M3M-1 30m MS 85 80;P:\PheNo\ProteinBar\1_flights\ProBarE166\MS\;P:\PheNo\ProteinBar\1_flights\ProBarE166\MS\20250813 ProBarE166 M3M-1 30m MS 85 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarE166\MS\20250813 ProBarE166 M3M-1 30m MS 85 80
510;DJI_202508131432_017_25-DiversityOats-MS-30m-85-80;DiversityOats;DiversityOats;MS;M3M-1;Kristoffer;new+carpet;13-Aug-2025;14:36;14:45;;;;;;;;;;30m;85;80;4,9;M3M-1;20250813 DiversityOats M3M-1 30m MS 85 80;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\20250813 DiversityOats M3M-1 30m MS 85 80;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\MS\20250813 DiversityOats M3M-1 30m MS 85 80
511;DJI_202508131256_011_25-Søråsjordet-Oblique-20m-75-70;ProBarSørås;ProteinBar - Søråsjordet;3D;M4T;Mia;;13-Aug-2025;13:00;13:18;;;;;;;;;;20m;75;70;3,63;M4T;20250813 ProBarSørås M4T 20m 3D 75 70;P:\PheNo\ProteinBar\1_flights\ProBarSørås\3D\;P:\PheNo\ProteinBar\1_flights\ProBarSørås\3D\20250813 ProBarSørås M4T 20m 3D 75 70;P:\PheNo\ProteinBar\2_1_pix4d\ProBarSørås\3D\20250813 ProBarSørås M4T 20m 3D 75 70
512;DJI_202508131334_012_25-Soldeling-Oblique-20m-70-75;Soldeling;Soldeling i Landbruk;3D;M4T;Mia;;13-Aug-2025;13:35;13:41;;;;;;;;;;20m;70;75;4;M4T;20250813 Soldeling M4T 20m 3D 70 75;P:\PheNo\Soldeling\1_flights\Soldeling\3D\;P:\PheNo\Soldeling\1_flights\Soldeling\3D\20250813 Soldeling M4T 20m 3D 70 75;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\3D\20250813 Soldeling M4T 20m 3D 70 75
513;DJI_202508131334_013_25-Soldeling-Thermal-30m-80-85;Soldeling;Soldeling i Landbruk;Thermal;M4T;Mia;FLIR;13-Aug-2025;13:41;13:47;;;;;;;;;;30m;80;85;4,87;M4T;20250813 Soldeling M4T 30m Thermal 80 85;P:\PheNo\Soldeling\1_flights\Soldeling\Thermal\;P:\PheNo\Soldeling\1_flights\Soldeling\Thermal\20250813 Soldeling M4T 30m Thermal 80 85;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\Thermal\20250813 Soldeling M4T 30m Thermal 80 85
514;DJI_202508131334_015_25-Pilot-Oblique-30m-70-75;ProBarPilot;Proteinbar - Pilot;3D;M4T;Mia;;13-Aug-2025;13:54;14:04;;;;;;;;;;30m;70;75;4,05;M4T;20250813 ProBarPilot M4T 30m 3D 70 75;P:\PheNo\ProteinBar\1_flights\ProBarPilot\3D\;P:\PheNo\ProteinBar\1_flights\ProBarPilot\3D\20250813 ProBarPilot M4T 30m 3D 70 75;P:\PheNo\ProteinBar\2_1_pix4d\ProBarPilot\3D\20250813 ProBarPilot M4T 30m 3D 70 75
515;DJI_202508180937_007_25-ProBarVoll-Oblique-20m-75-70;ProBarVoll;ProteinBar - Vollebekk;3D;M4T;Frederic;;18-Aug-2025;09:39;09:46;;;;;;;;;;20m;75;70;;M4T;20250818 ProBarVoll M4T 20m 3D 75 70;P:\PheNo\ProteinBar\1_flights\ProBarVoll\3D\;P:\PheNo\ProteinBar\1_flights\ProBarVoll\3D\20250818 ProBarVoll M4T 20m 3D 75 70;P:\PheNo\ProteinBar\2_1_pix4d\ProBarVoll\3D\20250818 ProBarVoll M4T 20m 3D 75 70
516;DJI_202508180937_008_25-DLTFarming-Oblique-20m-75-70;RyeGrass;DLT-Farming;3D;M4T;Frederic;;18-Aug-2025;09:47;09:53;;;;;;;;;;20m;75;70;;M4T;20250818 RyeGrass M4T 20m 3D 75 70;P:\PheNo\DLT-Farming\1_flights\RyeGrass\3D\;P:\PheNo\DLT-Farming\1_flights\RyeGrass\3D\20250818 RyeGrass M4T 20m 3D 75 70;P:\PheNo\DLT-Farming\2_1_pix4d\RyeGrass\3D\20250818 RyeGrass M4T 20m 3D 75 70
517;DJI_202508180937_009_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Frederic;;18-Aug-2025;09:54;10:01;;;;;;;;;;20m;80;85;;M4T;20250818 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250818 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250818 RobOat M4T 20m 3D 80 85
518;DJI_202508181004_010_25-G2BOatFrontiers-Oblique-20m-75-70;G2BOatFrontiers;Gene2Bread;3D;M4T;Frederic;;18-Aug-2025;10:06;10:13;;;;;;;;;;20m;75;70;;M4T;20250818 G2BOatFrontiers M4T 20m 3D 75 70;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\3D\;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\3D\20250818 G2BOatFrontiers M4T 20m 3D 75 70;P:\PheNo\Gene2Bread\2_1_pix4d\G2BOatFrontiers\3D\20250818 G2BOatFrontiers M4T 20m 3D 75 70
519;DJI_202508181004_011_25-DiversityOats-Oblique-20m-75-70;DiversityOats;DiversityOats;3D;M4T;Frederic;;18-Aug-2025;10:13;10:26;;;;;;;;;;20m;75;70;;M4T;20250818 DiversityOats M4T 20m 3D 75 70;P:\PheNo\DiversityOats\1_flights\DiversityOats\3D\;P:\PheNo\DiversityOats\1_flights\DiversityOats\3D\20250818 DiversityOats M4T 20m 3D 75 70;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\3D\20250818 DiversityOats M4T 20m 3D 75 70
520;DJI_202508181057_009_25-DiversityOats-MS-30m-85-80;DiversityOats;DiversityOats;MS;M3M-1;Frederic;new+carpet;18-Aug-2025;;;;;;;;;;;;30m;85;80;;M3M-1;20250818 DiversityOats M3M-1 30m MS 85 80;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\20250818 DiversityOats M3M-1 30m MS 85 80;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\MS\20250818 DiversityOats M3M-1 30m MS 85 80
521;DJI_202508181033_007_25-ProBarVoll-MS-20m-80-80;ProBarVoll;ProteinBar - Vollebekk;MS;M3M-1;Frederic;new+carpet;18-Aug-2025;;;;;;;;;;;;20m;80;80;;M3M-1;20250818 ProBarVoll M3M-1 20m MS 80 80;P:\PheNo\ProteinBar\1_flights\ProBarVoll\MS\;P:\PheNo\ProteinBar\1_flights\ProBarVoll\MS\20250818 ProBarVoll M3M-1 20m MS 80 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarVoll\MS\20250818 ProBarVoll M3M-1 20m MS 80 80
522;DJI_202508181033_006_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-1;Frederic;new+carpet;18-Aug-2025;;;;;;;;;;;;12m;85;80;;M3M-1;20250818 RobOat M3M-1 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250818 RobOat M3M-1 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250818 RobOat M3M-1 12m MS 85 80
523;;;;;;;;;;;;;;;;;;;;;;;;;;;;
524;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;;;;;;;;;;;;;;;;;;;;;;;;;;;;
526;;;;;;;;;;;;;;;;;;;;;;;;;;;;
527;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528;;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;;;;;;;;;;;;;;;;;;;;;;;;;;;;
538;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541;;;;;;;;;;;;;;;;;;;;;;;;;;;;
542;;;;;;;;;;;;;;;;;;;;;;;;;;;;
